TeamId	PlayerId	IsCurrentPlayer	GameStarted	SubOn	SubOff	Yellow	SecondYellow	Red	Goals	Assists	TotalPasses	AccuratePasses	AerialWon	AerialLost	Rating	ManOfTheMatch	TotalTackles	Interceptions	Fouls	OffsidesWon	TotalClearances	WasDribbled	TotalShots	ShotsOnTarget	ShotsBlocked	OwnGoals	KeyPasses	Dribbles	WasFouled	Offsides	Dispossesed	Turnovers	TotalCrosses	AccurateCrosses	TotalLongBalls	AccurateLongBalls	TotalThroughBalls	AccurateThroughBalls	RegionCode	TeamRegionCode	TeamName	PositionText	PlayedPositionsRaw	Height	Weight	FirstName	LastName	KnownName	WSName	DateOfBirth	Ranking	PositionShort	PositionLong	Name	Age
8865	241825	TRUE	6	4	3	2	0	1	0	0	179	150	7	4	6.261999999999999	0	10	7	10	0	7	8	2	0	2	0	3	3	10	0	7	2	3	0	7	5	0	0	br	br	Chapecoense AF	Midfielder	-DMC-	175	68	Gustavo	Bonnato Barreto	Barreto	NA	1995-12-09	31	DMC	Defensive Midfielder (C)	Barreto	23
8865	318129	TRUE	1	2	1	0	0	0	0	0	34	28	1	2	6.25	0	1	1	3	0	0	1	0	0	0	0	2	1	5	0	1	1	0	0	0	0	0	0	br	br	Chapecoense AF	Midfielder	NA	170	66	João Victor	da Vitória Fernandes	Capixaba	NA	1997-01-08	32	Midfielder	Midfielder	Capixaba	22
8865	339874	TRUE	0	2	0	1	0	0	0	0	37	29	0	3	6.225	0	0	1	2	0	1	1	2	1	0	0	1	3	2	0	5	4	1	0	1	0	1	1	br	br	Chapecoense AF	Midfielder	NA	170	71	José Marcos	Costa Martins	Marquinhos	NA	1999-10-23	33	Midfielder	Midfielder	Marquinhos	19
8865	361478	TRUE	0	2	0	0	0	0	0	0	31	28	1	0	6.145	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	py	br	Chapecoense AF	Midfielder	NA	170	76	Edgardo	Orzuza	NA	NA	1990-06-21	34	Midfielder	Midfielder	Edgardo Orzuza	28
8865	86566	TRUE	3	8	3	0	0	0	0	0	110	82	3	5	6.130000000000001	0	7	3	7	0	4	2	11	2	0	0	3	2	9	1	8	15	18	2	5	3	0	0	br	br	Chapecoense AF	Forward	-AML-AMR-FW-	180	70	Vinícius	Santos Silva	Vinícius Silva	NA	1993-08-02	35	AM(LR),FW	Attacking Midfielder (Left, Right) / Forward	Vinícius Silva	25
8865	148599	TRUE	0	3	0	0	0	0	0	0	18	15	0	1	6.076666666666667	0	2	0	1	0	0	0	0	0	0	0	1	0	2	0	2	0	1	0	2	1	0	0	br	br	Chapecoense AF	Midfielder	-ML-	173	71	Odair	Souza	Neném	NA	1982-02-03	36	M(L)	Midfielder (Left)	Neném	37
8865	279038	TRUE	1	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	br	br	Chapecoense AF	Goalkeeper	NA	187	81	Gilsivan	Soares da Silva	Ivan	NA	1984-12-11	37	Goalkeeper	Goalkeeper	Ivan	34
8865	318380	TRUE	1	0	1	0	0	0	0	0	11	8	1	2	5.96	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	br	br	Chapecoense AF	Midfielder	NA	183	81	Wesley	Natã Wachholz	Wesley Natã	NA	1995-04-17	38	Midfielder	Midfielder	Wesley Natã	24
1228	149142	FALSE	12	0	3	1	0	0	4	3	386	304	15	23	7.107500000000001	3	11	8	19	0	11	8	26	9	3	0	26	12	14	2	18	35	62	16	12	5	3	1	br	br	America MG	Midfielder	-AMC-	180	82	Sérgio Antônio	Soler de Oliveira Junior	Serginho	NA	1995-03-14	1	AM(C)	Attacking Midfielder (Centre)	Serginho	24
1228	117620	TRUE	20	0	6	6	0	0	0	2	654	545	31	25	6.976000000000001	2	48	30	33	3	32	13	11	4	4	0	19	31	21	2	13	28	68	23	49	25	0	0	br	br	America MG	Defender	-DR-MR-	175	74	Norberto	Pereira Marinho Neto	Norberto Neto	NA	1990-07-18	2	D(R),M(R)	Defender (Right) / Midfielder (Right)	Norberto Neto	28
1228	319407	FALSE	35	0	0	4	1	1	1	0	1306	1075	132	55	6.957142857142856	3	36	56	32	18	208	9	10	2	30	0	6	8	11	1	3	10	0	0	221	95	1	1	br	br	America MG	Defender	-DC-	192	87	Messias	Rodrigues da Silva Junior	Messias	NA	1994-11-02	3	D(C)	Defender (Centre)	Messias	24
1228	137117	FALSE	26	1	4	9	0	0	2	0	1056	840	37	26	6.927407407407407	1	44	49	53	9	61	28	29	11	3	0	29	24	30	4	9	19	64	18	123	54	3	2	br	br	America MG	Defender	-DL-ML-	167	71	Carlos Emiliano	Pereira	Carlinhos	NA	1986-11-28	4	D(L),M(L)	Defender (Left) / Midfielder (Left)	Carlinhos	32
1228	234393	TRUE	20	3	3	8	0	1	0	2	783	635	34	41	6.91391304347826	0	67	39	37	7	39	28	11	0	2	0	20	27	19	0	8	22	43	7	54	27	1	1	br	br	America MG	Defender	-DR-MR-	179	71	Aderlan	de Lima Silva	Aderlan	NA	1990-08-17	5	D(R),M(R)	Defender (Right) / Midfielder (Right)	Aderlan	28
1228	317791	FALSE	28	0	0	2	0	0	0	0	751	459	19	2	6.856785714285714	2	0	0	0	0	43	2	0	0	0	0	0	0	2	0	0	2	0	0	516	226	0	0	br	br	America MG	Goalkeeper	-GK-	185	78	João Ricardo	Riedi	João Ricardo	NA	1988-09-05	6	GK	Goalkeeper	João Ricardo	30
1228	130433	FALSE	33	0	0	4	0	0	0	0	1568	1379	103	53	6.83181818181818	0	24	69	37	16	163	9	11	4	28	0	3	1	17	1	1	17	1	0	158	81	0	0	br	br	America MG	Defender	-DC-	190	82	Matheus	Ferraz Pereira	Matheus Ferraz	Matheus Ferraz	1985-02-11	7	D(C)	Defender (Centre)	Matheus Ferraz	34
1228	317799	TRUE	1	0	0	0	0	0	0	0	16	6	0	0	6.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	br	br	America MG	Goalkeeper	NA	191	85	Fernando	Leal Fonseca	Fernando Leal	NA	1981-10-23	8	Goalkeeper	Goalkeeper	Fernando Leal	37
1228	317798	TRUE	9	1	3	1	0	0	1	0	384	320	4	5	6.7459999999999996	0	14	20	7	0	3	11	13	3	1	0	7	10	15	1	3	5	13	3	49	32	0	0	br	br	America MG	Midfielder	-DMC-	175	71	Christian	Savio	Christian Savio	NA	1995-12-07	9	DMC	Defensive Midfielder (C)	Christian Savio	23
1228	146789	TRUE	20	4	5	3	0	0	3	1	842	666	58	51	6.739583333333332	0	38	31	18	2	28	27	24	8	0	0	14	9	13	3	8	20	24	3	51	22	1	1	br	br	America MG	Defender	-DL-MC-ML-	182	73	Giovanni	Palmieri dos Santos	Giovanni Palmieri	NA	1989-06-22	10	D(L),M(CL)	Defender (Left) / Midfielder (Centre, Left)	Giovanni Palmieri	29
1228	41260	TRUE	18	6	9	4	0	0	2	0	664	552	24	23	6.709166666666667	1	31	20	24	2	18	19	20	11	1	0	23	24	18	5	19	29	58	13	47	36	1	1	br	br	America MG	Midfielder	-MC-ML-	181	78	Gérson Alencar	de Lima Júnior	Gerson Magrão	NA	1985-06-12	11	M(CL)	Midfielder (Centre, Left)	Gerson Magrão	33
1228	131056	TRUE	30	4	5	4	0	0	4	0	1065	838	31	24	6.692352941176469	1	61	64	49	0	35	33	23	9	10	0	15	13	30	1	27	42	34	6	95	46	0	0	br	br	America MG	Midfielder	-DL-MC-MR-	173	70	Adilson	dos Anjos Oliveira	Juninho	NA	1987-10-22	12	D(L),M(CR)	Defender (Left) / Midfielder (Centre, Right)	Juninho	31
1228	41226	TRUE	9	8	8	1	0	0	1	1	339	237	5	8	6.578823529411763	0	2	10	5	1	8	6	11	5	0	0	16	13	18	3	18	13	69	23	36	25	2	2	br	br	America MG	Midfielder	-AMC-AML-AMR-	177	68	Marcos Antônio	da Silva Gonçalves	Marquinhos	NA	1989-10-18	13	AM(CLR)	Attacking Midfielder (Centre, Left, Right)	Marquinhos	29
1228	82123	TRUE	5	1	1	2	0	0	0	0	216	180	9	7	6.548333333333333	0	3	9	6	1	19	2	0	0	5	0	0	0	2	2	0	1	1	1	33	12	0	0	br	br	America MG	Defender	-DC-	187	78	Paulo Marcos	de Jesus Ribeiro	Paulão	NA	1986-02-24	14	D(C)	Defender (Centre)	Paulão	33
1228	139491	FALSE	11	3	7	3	0	0	0	1	266	209	27	48	6.542142857142857	0	10	7	17	0	11	17	24	5	2	0	16	13	17	7	18	23	10	3	8	3	0	0	br	br	America MG	Forward	-AMR-FW-	180	70	Aylon Darwin	Tavella	Aylon	NA	1992-04-06	15	AM(R),FW	Attacking Midfielder (Right) / Forward	Aylon	27
1228	78057	TRUE	24	2	11	6	0	2	1	3	782	596	52	74	6.538461538461538	1	25	29	55	6	21	27	30	4	5	0	24	15	60	5	47	70	42	14	41	21	4	2	br	br	America MG	Midfielder	-AML-FW-	184	75	Luan Michel	de Louzã	Luan	NA	1988-09-20	16	AM(L),FW	Attacking Midfielder (Left) / Forward	Luan	30
1228	18770	TRUE	17	10	6	5	0	1	7	3	445	317	45	69	6.534814814814815	0	12	1	47	2	16	15	42	18	0	0	23	10	18	12	28	40	7	1	17	10	2	1	br	br	America MG	Forward	-FW-	189	85	Rafael Martiniano	De Miranda Moura	Rafael Moura	Rafael Moura	1983-05-22	17	FW	Forward	Rafael Moura	36
1228	31728	TRUE	6	3	3	0	0	0	0	0	271	231	5	4	6.508888888888889	0	10	12	6	1	15	7	2	0	4	0	3	0	0	0	2	4	3	1	37	19	1	0	br	br	America MG	Midfielder	-MC-	177	70	David França	Oliveira e Silva	David	NA	1982-05-28	18	M(C)	Midfielder (Centre)	David	36
1228	318247	TRUE	8	9	5	0	0	0	2	0	315	249	2	8	6.477647058823529	0	13	5	9	0	1	5	19	4	0	0	11	22	16	0	21	27	16	7	4	2	1	1	NA	br	America MG	Midfielder	-AMR-	164	60	Matheus Leonardo	Sales Cardoso	Matheuzinho	NA	1998-02-10	19	AM(R)	Attacking Midfielder (Right)	Matheuzinho	21
1228	331599	TRUE	9	0	0	0	0	0	0	0	189	105	4	1	6.472222222222223	0	0	0	1	0	15	1	0	0	0	0	1	0	1	0	0	0	0	0	131	50	0	0	br	br	America MG	Goalkeeper	-GK-	190	84	Joriwinnyson	Santos dos Anjos	Jori	NA	1996-03-14	20	GK	Goalkeeper	Jori	23
1228	330525	TRUE	12	6	3	3	0	0	0	0	629	541	9	14	6.468333333333333	0	29	21	32	1	17	14	10	1	3	0	4	9	8	0	10	14	6	0	55	38	1	1	br	br	America MG	Midfielder	-DMC-	176	72	José Ricardo	Barbosa Ribeiro Drumond	Zé Ricardo	NA	1996-03-08	21	DMC	Defensive Midfielder (C)	Zé Ricardo	23
1228	41381	TRUE	23	3	4	8	1	1	0	0	1391	1204	16	20	6.449999999999999	0	28	42	34	1	29	28	9	3	9	0	8	9	21	0	9	17	1	0	192	131	2	2	br	br	America MG	Midfielder	-DMC-	175	70	Leandro Donizete	Gonçalves da Silva	Leandro Donizete	Leandro Donizete	1982-05-17	22	DMC	Defensive Midfielder (C)	Leandro Donizete	37
1228	44832	TRUE	4	0	0	1	0	0	0	0	141	116	7	0	6.4375	0	3	6	1	3	12	1	2	0	0	0	1	1	1	0	1	1	0	0	25	10	0	0	br	br	America MG	Defender	-DC-	187	78	Rafael	Ramos de Lima	Rafael Lima	NA	1986-03-07	23	D(C)	Defender (Centre)	Rafael Lima	33
1228	356785	TRUE	5	9	5	3	0	0	1	1	169	135	8	16	6.430714285714286	0	13	3	17	0	4	7	19	5	0	0	5	14	32	2	23	22	22	0	11	7	0	0	br	br	America MG	Midfielder	NA	172	0	Ademir	Silva Santos Junior	Ademir Santos	NA	1995-02-15	24	Midfielder	Midfielder	Ademir Santos	24
1228	280249	TRUE	11	10	5	0	0	0	1	2	548	408	5	16	6.390952380952381	1	17	2	4	0	2	17	28	10	1	0	15	10	27	1	26	35	52	13	68	33	10	3	br	br	America MG	Midfielder	-AMC-AML-AMR-	171	69	Ruy Franco	de Almeida Junior	Ruy	NA	1989-01-25	25	AM(CLR)	Attacking Midfielder (Centre, Left, Right)	Ruy	30
1228	140572	TRUE	2	0	0	1	0	0	0	0	47	43	3	3	6.385	0	2	0	1	0	9	1	1	0	1	0	0	0	2	0	0	0	0	0	6	6	0	0	br	br	America MG	Defender	-DC-	190	78	Ricardo Cesar	Dantas da Silva	Ricardo Silva	NA	1992-08-12	26	D(C)	Defender (Centre)	Ricardo Silva	26
1228	241819	TRUE	5	4	4	0	0	0	0	1	62	45	1	10	6.347777777777779	0	3	2	8	1	0	4	13	5	1	0	6	10	7	3	6	11	3	1	0	0	0	0	br	br	America MG	Forward	-FW-	181	77	Judivan	Flor da Silva	Judivan	NA	1995-05-20	27	FW	Forward	Judivan	24
1228	366988	TRUE	0	2	0	0	0	0	0	0	5	4	1	0	6.33	0	1	1	0	0	1	2	2	0	0	0	1	1	0	0	1	0	2	1	0	0	0	0	NA	br	America MG	Forward	NA	173	0	Carlos Henrique	França  Freires	Carlos França	NA	1995-02-08	28	Forward	Forward	Carlos França	24
1228	279478	TRUE	0	3	0	0	0	0	0	0	50	44	0	1	6.2700000000000005	0	0	1	0	0	1	0	0	0	1	0	0	2	6	0	1	1	0	0	3	2	0	0	br	br	America MG	Midfielder	-AMC-	174	74	Lincoln Henrique	dos Santos	Lincoln	NA	1998-11-06	29	AM(C)	Attacking Midfielder (Centre)	Lincoln	20
1228	35930	TRUE	13	4	10	3	1	2	0	1	557	495	3	9	6.261764705882353	0	14	9	19	0	4	10	8	1	3	0	9	9	16	1	17	13	21	4	45	25	3	1	br	br	America MG	Midfielder	-MC-MR-	177	67	Wesley	Lopes Beltrame	Wesley	NA	1987-06-23	30	M(CR)	Midfielder (Centre, Right)	Wesley	31
1228	279574	TRUE	1	4	1	1	0	0	0	0	25	19	6	7	6.2379999999999995	0	3	1	4	0	1	0	4	1	0	0	1	1	4	0	2	3	0	0	1	0	0	0	br	br	America MG	Forward	-FW-	178	70	Wesley	Pacheco Gomes	Wesley Pacheco	NA	1990-04-23	31	FW	Forward	Wesley Pacheco	29
1228	345378	FALSE	3	9	3	0	0	0	0	0	158	127	0	2	6.1691666666666665	0	5	0	4	0	0	3	5	2	0	0	9	7	8	1	16	11	11	1	10	6	2	1	br	br	America MG	Midfielder	NA	178	78	Robson	Azevedo da Silva	Robinho	NA	1995-07-20	32	Midfielder	Midfielder	Robinho	23
1228	40814	TRUE	0	2	0	1	0	0	0	0	24	19	0	2	6.075	0	1	0	2	0	2	0	0	0	0	0	1	1	1	0	2	1	0	0	1	0	0	0	br	br	America MG	Midfielder	-AMC-AML-	182	72	Renan Henrique	Oliveira Vieira	Renan Oliveira	Renan Oliveira	1989-12-28	33	AM(CL)	Attacking Midfielder (Centre, Left)	Renan Oliveira	29
1228	318129	FALSE	0	3	0	0	0	0	0	0	20	16	0	1	5.946666666666666	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	br	br	America MG	Midfielder	NA	170	66	João Victor	da Vitória Fernandes	Capixaba	NA	1997-01-08	34	Midfielder	Midfielder	Capixaba	22
1226	337303	TRUE	25	2	4	4	1	1	4	2	1227	1079	35	45	7.032222222222221	3	83	25	48	1	31	53	66	15	11	0	24	27	38	0	40	31	13	4	121	84	2	1	br	br	Vasco da Gama	Midfielder	-MC-	176	73	Andrey	Ramos Do Nascimento	Andrey	NA	1998-02-14	1	M(C)	Midfielder (Centre)	Andrey	21
1226	74443	TRUE	8	1	1	1	0	0	0	0	358	305	23	14	6.924444444444444	0	15	16	6	2	25	0	4	1	1	0	9	2	5	1	2	5	60	15	22	9	0	0	br	br	Vasco da Gama	Defender	-DR-	177	65	Lenon	Fernandes Ribeiro	Lenon	NA	1990-05-01	2	D(R)	Defender (Right)	Lenon	29
1226	43629	FALSE	24	5	8	5	0	0	7	1	584	452	78	116	6.869999999999999	4	16	8	54	1	22	15	43	18	0	0	39	29	52	4	44	61	25	4	26	17	3	1	ar	br	Vasco da Gama	Forward	-FW-	179	78	Andrés	Ríos	NA	NA	1989-01-07	3	FW	Forward	Andrés Ríos	30
1226	136919	TRUE	28	0	3	7	0	0	0	0	1125	906	51	59	6.831428571428569	0	48	64	30	12	146	21	11	2	14	1	5	5	32	1	4	17	34	7	154	60	0	0	br	br	Vasco da Gama	Defender	-DC-DMC-DR-	177	75	Luiz Gustavo	Tavares Conde	Luiz Gustavo	NA	1994-02-11	4	D(CR),DMC	Defender (Centre, Right) / Defensive Midfielder (C)	Luiz Gustavo	25
1226	337884	TRUE	34	1	6	3	0	2	10	3	960	761	22	56	6.825428571428572	2	27	22	25	0	20	29	77	37	2	0	49	20	107	10	46	48	146	30	86	41	2	1	br	br	Vasco da Gama	Midfielder	-MC-ML-MR-	167	61	Glaybson Yago	Souza Lisboa	Yago Pikachu	NA	1992-06-04	5	M(CLR)	Midfielder (Centre, Left, Right)	Yago Pikachu	26
1226	74448	TRUE	14	0	1	1	0	0	0	0	716	607	25	24	6.820000000000001	0	15	23	13	9	70	0	8	0	12	1	1	0	11	0	2	0	1	0	125	61	0	0	br	br	Vasco da Gama	Defender	-DC-	184	81	Werley	Ananias da Silva	Werley	Werley	1988-09-04	6	D(C)	Defender (Centre)	Werley	30
1226	82123	FALSE	5	0	0	1	0	0	0	0	250	215	16	10	6.814	0	3	11	7	3	29	2	5	1	5	1	0	2	3	1	1	0	0	0	45	21	0	0	br	br	Vasco da Gama	Defender	-DC-	187	78	Paulo Marcos	de Jesus Ribeiro	Paulão	NA	1986-02-24	7	D(C)	Defender (Centre)	Paulão	33
1226	101729	FALSE	14	9	5	5	0	0	3	2	563	430	33	39	6.783478260869568	0	31	9	31	0	21	20	22	8	3	0	19	42	28	3	29	35	32	6	44	27	1	1	br	br	Vasco da Gama	Midfielder	-AMC-AML-	183	75	Thiago	Galhardo do Nascimento Rocha	Thiago Galhardo	NA	1989-07-19	8	AM(CL)	Attacking Midfielder (Centre, Left)	Thiago Galhardo	29
1226	363175	TRUE	12	2	4	7	0	0	0	2	515	442	16	10	6.760714285714285	0	25	20	35	0	25	7	12	4	5	0	4	8	14	0	5	15	8	1	55	30	0	0	br	br	Vasco da Gama	Midfielder	-DMC-	179	80	Willian Marlon	Ferreira Moraes	Willian Maranhão	NA	1995-12-13	9	DMC	Defensive Midfielder (C)	Willian Maranhão	23
1226	13554	TRUE	18	1	1	8	0	0	7	5	225	145	45	64	6.752631578947369	3	3	3	54	0	24	2	42	14	2	0	12	6	22	8	32	46	5	2	9	4	2	2	ar	br	Vasco da Gama	Forward	-FW-	185	81	Maximiliano	López	NA	NA	1984-04-02	10	FW	Forward	Maximiliano López	35
1226	18147	TRUE	14	2	8	7	0	0	4	0	561	473	6	13	6.724374999999999	1	19	9	18	0	4	2	24	11	1	0	18	7	31	2	10	18	53	9	37	21	0	0	br	br	Vasco da Gama	Midfielder	-AMC-AML-AMR-	172	71	Wagner	Ferreira dos Santos	Wágner	Wagner	1985-01-28	11	AM(CLR)	Attacking Midfielder (Centre, Left, Right)	Wagner	34
1226	83309	TRUE	10	0	7	3	0	0	1	1	323	243	24	28	6.708	0	9	5	8	0	12	9	13	4	1	0	10	9	10	1	14	20	10	4	25	10	2	2	br	br	Vasco da Gama	Defender	-DL-MC-	170	72	Fabrício	dos Santos Silva	Fabrício	Fabrício	1987-01-10	12	D(L),M(C)	Defender (Left) / Midfielder (Centre)	Fabrício	32
1226	18139	TRUE	15	0	2	5	0	1	0	0	658	559	29	27	6.688666666666666	0	20	26	19	7	53	3	2	0	12	0	3	1	13	1	2	4	3	0	112	51	0	0	br	br	Vasco da Gama	Defender	-DC-	186	80	Leandro	Castan da Silva	Leandro Castán	NA	1986-11-04	13	D(C)	Defender (Centre)	Leandro Castán	32
1226	136957	TRUE	14	0	0	1	0	0	0	0	352	196	5	0	6.675714285714286	0	0	0	0	0	13	1	0	0	0	0	0	0	1	0	0	0	0	0	216	62	0	0	br	br	Vasco da Gama	Goalkeeper	-GK-	191	92	Fernando Miguel	Kaufmann	Fernando Miguel	NA	1985-02-01	14	GK	Goalkeeper	Fernando Miguel	34
1226	41231	TRUE	15	4	3	2	0	0	1	0	644	524	22	15	6.650526315789474	0	28	19	21	1	36	7	11	4	4	0	14	9	19	0	11	19	64	9	90	40	1	0	br	br	Vasco da Gama	Defender	-DL-ML-	173	65	Ramon	de Morais Motta	Ramon	Ramon	1988-05-05	15	D(L),M(L)	Defender (Left) / Midfielder (Left)	Ramon	31
1226	132704	TRUE	21	3	1	4	1	1	0	1	833	688	30	33	6.649166666666669	0	28	33	32	7	53	17	11	3	2	0	20	17	36	2	9	24	80	16	57	16	0	0	br	br	Vasco da Gama	Defender	-DL-	173	71	Henrique	Silva Milagres	Henrique	NA	1994-04-24	16	D(L)	Defender (Left)	Henrique	25
1226	86761	FALSE	9	10	7	3	0	0	0	2	550	426	8	16	6.633684210526315	0	29	10	17	0	4	14	25	9	2	0	25	22	20	1	22	30	41	8	44	26	9	7	br	br	Vasco da Gama	Midfielder	-AMC-AML-AMR-	175	71	Giovanni Augusto	Oliveira Cardoso	Giovanni Augusto	NA	1989-09-04	17	AM(CLR)	Attacking Midfielder (Centre, Left, Right)	Giovanni Augusto	29
1226	358737	TRUE	10	6	3	2	0	0	0	0	521	411	16	28	6.623750000000001	0	37	12	17	1	17	9	10	1	5	0	13	9	26	0	13	17	21	6	70	28	0	0	NA	br	Vasco da Gama	Midfielder	-DMC-	180	75	Raúl	Lo Gonçalves	Raúl	NA	1996-07-10	18	DMC	Defensive Midfielder (C)	Raúl	22
1226	29247	TRUE	5	0	0	3	0	1	0	0	188	158	13	4	6.5920000000000005	0	7	15	5	3	21	4	0	0	7	0	1	1	4	1	1	0	1	0	34	20	0	0	br	br	Vasco da Gama	Defender	-DC-	191	85	Breno Vinicius	Rodrigues Borges	Breno	NA	1989-10-12	19	D(C)	Defender (Centre)	Breno	29
1226	364191	TRUE	2	0	1	0	0	0	0	0	104	88	2	1	6.5600000000000005	0	3	0	0	0	3	3	0	0	0	0	2	0	1	0	1	0	1	0	14	6	1	1	br	br	Vasco da Gama	Midfielder	NA	0	0	Bruno	de Andrade Ritter	Bruno Ritter	NA	1999-05-20	20	Midfielder	Midfielder	Bruno Ritter	20
1226	125686	FALSE	25	2	8	5	1	1	0	1	1283	1136	11	14	6.525185185185186	0	56	45	39	3	20	28	5	2	10	0	9	7	20	0	9	17	9	1	130	93	2	1	ar	br	Vasco da Gama	Midfielder	-DMC-	176	75	Leandro	Desábato	NA	NA	1990-03-29	21	DMC	Defensive Midfielder (C)	Leandro Desábato	29
1226	102122	FALSE	2	3	2	1	0	0	0	0	84	66	3	4	6.5	0	3	0	1	0	1	3	3	0	1	0	4	6	11	1	2	5	3	0	5	5	1	0	br	br	Vasco da Gama	Midfielder	-AML-AMR-FW-	180	67	Rildo	de Andrade Felicissimo	Rildo	Rildo	1989-03-19	22	AM(LR),FW	Attacking Midfielder (Left, Right) / Forward	Rildo	30
1226	337298	TRUE	11	2	1	6	0	0	0	0	392	315	22	24	6.483076923076923	0	14	24	14	7	49	9	1	1	10	0	0	2	7	2	0	5	0	0	62	19	0	0	br	br	Vasco da Gama	Defender	-DC-	182	70	Ricardo	Queiroz de Alencastro Graça	Ricardo Graça	NA	1997-02-15	23	D(C)	Defender (Centre)	Ricardo Graça	22
1226	338508	TRUE	7	5	7	1	0	0	1	1	291	236	6	8	6.467500000000001	1	9	6	12	0	11	9	9	3	1	0	2	6	3	0	3	7	9	1	25	15	0	0	br	br	Vasco da Gama	Midfielder	NA	185	78	Bruno	Cosendey Lobo Pinto	Bruno Cosendey	NA	1997-01-24	24	Midfielder	Midfielder	Bruno Cosendey	22
1226	53994	FALSE	24	0	0	3	0	0	0	0	529	292	7	0	6.467083333333334	2	0	0	0	0	24	0	0	0	0	0	1	0	2	0	0	1	0	0	365	128	0	0	uy	br	Vasco da Gama	Goalkeeper	-GK-	187	82	Martín	Silva	NA	NA	1983-03-24	25	GK	Goalkeeper	Martín Silva	36
1226	323490	FALSE	2	5	1	1	0	0	0	0	153	130	2	4	6.4542857142857155	0	3	2	3	0	3	4	9	2	0	0	6	8	3	0	3	4	19	5	16	12	2	1	br	br	Vasco da Gama	Midfielder	-DMC-	179	73	Evander	da Silva Ferreira	Evander	NA	1998-06-08	26	DMC	Defensive Midfielder (C)	Evander	20
1226	319409	TRUE	5	4	5	0	0	0	1	1	118	90	6	17	6.434444444444444	0	8	2	8	0	2	7	7	3	0	0	5	2	12	1	10	10	5	2	9	6	0	0	br	br	Vasco da Gama	Midfielder	NA	177	67	Caio	Monteiro Costa	Caio Monteiro	NA	1997-02-09	27	Midfielder	Midfielder	Caio Monteiro	22
1226	360368	TRUE	3	9	3	1	0	0	1	0	124	96	17	21	6.430000000000001	0	9	5	6	0	4	6	7	4	0	0	7	3	9	0	15	6	3	2	5	1	1	1	NA	br	Vasco da Gama	Midfielder	-AML-	0	0	Marrony	da Silva Liberato	Marrony	NA	1999-02-04	28	AM(L)	Attacking Midfielder (Left)	Marrony	20
1226	317655	TRUE	5	5	0	1	0	0	0	0	232	193	17	18	6.417	0	4	3	5	2	41	1	2	0	5	0	0	1	4	1	0	1	0	0	44	24	0	0	co	br	Vasco da Gama	Defender	-DC-	186	80	Oswaldo	Henríquez	NA	NA	1989-03-09	29	D(C)	Defender (Centre)	Oswaldo Henríquez	30
1226	41061	FALSE	3	1	2	2	0	0	0	0	140	119	2	2	6.3925	0	2	2	3	0	3	1	4	2	0	0	3	2	1	0	6	4	1	0	14	9	1	0	br	br	Vasco da Gama	Midfielder	-DMC-	173	70	Wellington	Aparecido Martins	Wellington Martins	Wellington	1991-01-27	30	DMC	Defensive Midfielder (C)	Wellington	28
1226	355711	TRUE	10	1	2	1	0	0	0	0	414	363	14	17	6.387272727272728	0	4	8	11	1	41	2	4	0	1	0	2	1	3	0	4	1	1	0	38	20	1	1	br	br	Vasco da Gama	Midfielder	-DC-	183	84	Bruno	da Silva Barbosa	Bruno Silva	NA	1988-02-14	31	D(C)	Defender (Centre)	Bruno Silva	31
1226	78576	FALSE	10	1	6	2	0	0	0	0	371	293	5	11	6.363636363636363	0	15	9	10	1	16	8	16	3	1	0	7	3	9	1	3	4	47	7	46	24	0	0	br	br	Vasco da Gama	Defender	-DR-	176	70	Rafael	Galhardo de Souza	Rafael Galhardo	NA	1991-10-29	32	D(R)	Defender (Right)	Rafael Galhardo	27
1226	102236	FALSE	9	10	8	1	0	0	1	2	288	228	3	15	6.346315789473684	0	5	7	8	0	0	9	16	6	0	0	9	12	19	0	19	12	15	3	16	3	0	0	br	br	Vasco da Gama	Midfielder	-AML-AMR-	175	71	Kelvin Mateus	de Oliveira	Kelvin	NA	1993-05-31	33	AM(LR)	Attacking Midfielder (Left, Right)	Kelvin	25
1226	87090	TRUE	3	1	1	0	0	0	0	0	143	126	7	5	6.210000000000001	0	2	5	5	4	16	1	0	0	0	0	0	1	1	0	0	1	0	0	19	10	1	0	ec	br	Vasco da Gama	Defender	-DC-	190	78	Frickson	Erazo	NA	NA	1988-05-04	34	D(C)	Defender (Centre)	Frickson Erazo	31
1226	358778	TRUE	0	1	0	0	0	0	0	0	10	8	0	0	6.18	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	NA	br	Vasco da Gama	Midfielder	NA	170	0	Eduardo	Feitoza Sampaio	Dudu	NA	1998-12-13	35	Midfielder	Midfielder	Dudu	20
